C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_207.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_207.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_207.jpg,0,1,0,30.19021
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_286.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_286.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_286.jpg,0,1,0,30.19081
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_367.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_367.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_367.jpg,0,1,0,30.19036
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_449.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_449.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_449.jpg,0,1,0,30.18991
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_532.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_532.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_532.jpg,0,1,0,30.19053
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_625.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_625.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_625.jpg,0,1,0,30.19042
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_701.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_701.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_701.jpg,0,1,0,30.19038
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_786.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_786.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_786.jpg,0,1,0,30.1904
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_888.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_888.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_888.jpg,0,1,0,30.19043
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_10_971.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_10_971.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_10_971.jpg,0,1,0,30.1904
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_049.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_049.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_049.jpg,0,1,0,30.19041
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_136.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_136.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_136.jpg,0,1,0,30.19041
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_232.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_232.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_232.jpg,0,1,0,30.19041
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_324.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_324.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_324.jpg,0,1,0,30.19037
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_413.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_413.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_413.jpg,0,1,0,30.19025
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_504.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_504.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_504.jpg,0,1,0,30.19018
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_583.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_583.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_583.jpg,0,1,0,30.19039
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_660.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_660.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_660.jpg,-0.2,1,0,30.17983
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_749.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_749.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_749.jpg,0,1,0,30.18882
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_843.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_843.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_843.jpg,0,0.7187359,0,30.10661
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_11_950.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_11_950.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_11_950.jpg,0,0.3987628,0,30.04313
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_058.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_058.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_058.jpg,0,0.07295015,0,29.91021
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_143.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_143.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_143.jpg,0,0,0,29.68565
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_210.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_210.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_210.jpg,0,0,0,29.44734
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_291.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_291.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_291.jpg,0,0,0,29.21056
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_368.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_368.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_368.jpg,-0.2,0,0,28.95679
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_458.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_458.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_458.jpg,-0.4,0,0,28.63352
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_584.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_584.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_584.jpg,0,0,0,28.27523
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_675.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_675.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_675.jpg,0,0,0,27.99002
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_757.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_757.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_757.jpg,0,0,0,27.76476
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_843.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_843.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_843.jpg,0,0,0,27.54148
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_12_928.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_12_928.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_12_928.jpg,0.15,0,0,27.25547
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_011.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_011.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_011.jpg,0.35,0,0,26.96749
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_096.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_096.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_096.jpg,0,0,0,26.67416
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_178.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_178.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_178.jpg,0,0,0,26.45136
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_271.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_271.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_271.jpg,0,0,0,26.18377
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_361.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_361.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_361.jpg,0,0,0,25.97297
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_451.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_451.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_451.jpg,0,0,0,25.71212
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_542.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_542.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_542.jpg,0,0,0,25.50537
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_635.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_635.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_635.jpg,0,0,0,25.24929
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_724.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_724.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_724.jpg,0,0.2701916,0,25.21523
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_814.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_814.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_814.jpg,0,0.5359616,0,25.4693
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_13_908.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_13_908.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_13_908.jpg,0,0.2536445,0,25.60467
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_006.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_006.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_006.jpg,0,0,0,25.47435
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_103.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_103.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_103.jpg,0,0,0,25.2202
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_189.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_189.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_189.jpg,0,0,0,24.96687
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_283.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_283.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_283.jpg,0,0,0,24.76614
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_380.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_380.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_380.jpg,0,0.2937652,0,24.72621
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_471.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_471.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_471.jpg,-0.25,0.5668374,0,24.99453
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_568.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_568.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_568.jpg,-0.5000001,0.8552188,0,25.51448
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_662.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_662.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_662.jpg,0,1,0,26.23731
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_760.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_760.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_760.jpg,0,1,0,27.17505
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_858.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_858.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_858.jpg,0,1,0,28.10942
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_14_947.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_14_947.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_14_947.jpg,0,1,0,28.85056
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_031.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_031.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_031.jpg,0,1,0,29.76867
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_127.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_127.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_127.jpg,0,1,0,30.19041
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_228.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_228.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_228.jpg,-0.25,1,0,30.17482
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_314.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_314.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_314.jpg,-0.5000001,1,0,30.14544
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_407.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_407.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_407.jpg,0,1,0,30.18749
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_509.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_509.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_509.jpg,0,1,0,30.19005
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_584.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_584.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_584.jpg,0,1,0,30.19024
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_678.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_678.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_678.jpg,0,1,0,30.19032
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_766.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_766.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_766.jpg,0,1,0,30.19032
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_864.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_864.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_864.jpg,0,1,0,30.1903
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_15_967.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_15_967.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_15_967.jpg,0,1,0,30.1903
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_071.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_071.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_071.jpg,0,1,0,30.1903
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_159.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_159.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_159.jpg,0,1,0,30.19029
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_254.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_254.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_254.jpg,0,1,0,30.19078
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_356.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_356.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_356.jpg,0.25,1,0,30.17476
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_452.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_452.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_452.jpg,0.5000001,1,0,30.14584
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_550.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_550.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_550.jpg,0,1,0,30.1766
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_639.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_639.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_639.jpg,0,1,0,30.18767
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_736.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_736.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_736.jpg,0,1,0,30.18992
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_833.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_833.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_833.jpg,0,1,0,30.19029
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_16_928.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_16_928.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_16_928.jpg,-0.15,1,0,30.18345
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_025.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_025.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_025.jpg,-0.35,1,0,30.16277
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_127.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_127.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_127.jpg,0,1,0,30.18552
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_223.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_223.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_223.jpg,0,1,0,30.18928
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_314.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_314.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_314.jpg,0,1,0,30.19017
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_410.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_410.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_410.jpg,0,1,0,30.19027
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_504.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_504.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_504.jpg,0,1,0,30.19031
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_600.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_600.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_600.jpg,0,1,0,30.19044
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_698.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_698.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_698.jpg,0,1,0,30.1903
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_785.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_785.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_785.jpg,0,1,0,30.19028
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_884.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_884.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_884.jpg,0,1,0,30.19027
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_17_985.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_17_985.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_17_985.jpg,-0.25,1,0,30.17473
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_18_104.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_18_104.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_18_104.jpg,0,1,0,30.19017
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_18_178.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_18_178.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_18_178.jpg,0,1,0,30.19027
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_18_278.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_18_278.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_18_278.jpg,0,1,0,30.1903
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_18_376.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_18_376.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_18_376.jpg,0,1,0,30.19034
C:\Users\Aparna\Desktop\Car_Training\IMG\center_2019_07_02_11_18_18_482.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\left_2019_07_02_11_18_18_482.jpg,C:\Users\Aparna\Desktop\Car_Training\IMG\right_2019_07_02_11_18_18_482.jpg,0,1,0,30.19029
